"","Month","Birch_Albedo","Pine_Albedo","Spruce_Albedo","SWE_mm","Temp_K","LocalityCode","LocalityName","Region","Treatment","Year","Years_Since_Exclosure","Exclosure_Year","Clearcut_Year","Composite_Albedo"
"587",11,0.16134838396132,0.146400290431305,0.15265253909077,0.126666666666667,277.096666666667,"1DRUB","drangedal1","telemark","exclosure",2011,2,2009,2005,0.159618734274196
"588",12,0.239467827817491,0.23157415532248,0.2282569473158,13.5483870967742,273.085483870968,"1DRUB","drangedal1","telemark","exclosure",2011,2,2009,2005,0.237391677560504
"589",1,0.350212421775927,0.347697785568435,0.330626539521296,36.7032258064516,270.208064516129,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.345676077714085
"590",2,0.464457982431387,0.421361492449895,0.404046279665987,86.0793103448276,270.281034482759,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.449886501633074
"591",3,0.163124186821529,0.149762438269625,0.155975779504519,2.21612903225806,278.437096774194,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.161264523690545
"592",4,0.161109102372683,0.146661669280467,0.152165615554725,0.2,276.42,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.158819655675246
"593",5,0.160850772732945,0.14605204411325,0.151714450692218,0,283.795161290323,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.158511309828193
"594",6,0.160850772731923,0.146052043987958,0.151714450690531,0,284.863333333333,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.158511309824981
"595",7,0.160850772731839,0.146052043970481,0.151714450690382,0,288.140322580645,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.158511309824597
"596",8,0.160850772731839,0.146052043970512,0.151714450690382,0,287.759677419355,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.158511309824597
"597",9,0.160850772735466,0.146052044345806,0.151714450696225,0,283.303333333333,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.158511309834826
"598",10,0.162396550518279,0.14863109606869,0.154646746235421,1.51612903225806,277.224193548387,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.160392243724679
"599",11,0.164519371024372,0.15292296552606,0.157892245112276,2.84666666666667,275.386666666667,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.162808286298673
"600",12,0.467187221429803,0.424866408545446,0.407575698645309,90.8967741935484,266.656451612903,"1DRUB","drangedal1","telemark","exclosure",2012,3,2009,2005,0.452812104513946
"601",1,0.50731069055643,0.471942937417108,0.447721308083761,193.045161290323,267.114516129032,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.494134643469207
"602",2,0.524938214647838,0.486845080596093,0.458048173457275,256.592857142857,268.610714285714,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.510172249333904
"603",3,0.530788779902116,0.490954176323442,0.460522514889304,281.845161290323,269.001612903226,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.515280259996691
"604",4,0.434638526189355,0.403661573987164,0.385885354793769,247.816666666667,275.303333333333,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.423827596617531
"605",5,0.167534535729034,0.156538297185724,0.162154815419885,6.10645161290323,283.053225806452,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.166226773261285
"606",6,0.160803418290328,0.145943567107332,0.150709764988246,0,286.46,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.15843719105681
"607",7,0.160803418290326,0.145943567106573,0.150709764988242,0,290.385483870968,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.158437191056797
"608",8,0.160803418290326,0.145943567106637,0.150709764988242,0,287.714516129032,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.158437191056798
"609",9,0.160803418291093,0.145943567212602,0.150709764989527,0,283.946666666667,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.158437191059269
"610",10,0.160803465834137,0.145944410718541,0.150709825498291,0,279.375806451613,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.15843725341266
"611",11,0.163821666001897,0.152411179368096,0.15410906033133,0.513333333333333,274.86,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.161588530153083
"612",12,0.21778778853938,0.225561017932455,0.212604533679315,22.8258064516129,274.008064516129,"1DRUB","drangedal1","telemark","exclosure",2013,4,2009,2005,0.216806086438655
"613",1,0.441890418739781,0.40150505796038,0.380232083171592,62.7129032258064,270.159677419355,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.429862651265983
"614",2,0.479494730160492,0.449480921499164,0.419468012145769,282.2,273.496428571429,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.467918142405453
"615",3,0.414009329495403,0.384709977042409,0.371149482053566,183.016129032258,276.359677419355,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.405631081364019
"616",4,0.163026345367616,0.150260513541033,0.154971943811519,2.67,279.306666666667,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.161348158909675
"617",5,0.160280774541421,0.145791962603084,0.149965142469825,0,283.388709677419,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.158158031271863
"618",6,0.16028077453847,0.145791962285746,0.149965142465046,0,287.916666666667,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.158158031264081
"619",7,0.16028077453847,0.145791962285703,0.149965142465046,0,291.504838709677,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.15815803126408
"620",8,0.16028077453847,0.145791962285962,0.149965142465047,0,287.008064516129,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.158158031264084
"621",9,0.160280774538657,0.145791962319402,0.149965142465371,0,284.53,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.158158031264772
"622",10,0.160280775871393,0.145792008266984,0.149965144319094,0,280.856451612903,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.158158033331618
"623",11,0.160870292191977,0.147047297343784,0.150994419719261,0.483333333333333,276.166666666667,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.158838730234927
"624",12,0.267614322002152,0.256704647408543,0.24769558749026,14.0451612903226,271.185483870968,"1DRUB","drangedal1","telemark","exclosure",2014,5,2009,2005,0.263759275955749
"625",1,0.241055075950744,0.230895628295546,0.225829098229026,10.941935483871,272.901612903226,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.237440695443457
"626",2,0.236407158672326,0.230338282942554,0.223838881555303,13.5678571428571,273.110714285714,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.233458779392248
"627",3,0.16584266371731,0.15671658909637,0.160226801969217,5.36774193548387,275.491935483871,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.164428057643942
"628",4,0.159699564393001,0.146095003866194,0.150064701324426,0.183333333333333,278.99,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.157303693081555
"629",5,0.159519648183395,0.145792039609999,0.149718616822952,0,280.591935483871,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.157084146986728
"630",6,0.159519645659221,0.145791962288077,0.149718613367206,0,285.88,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.157084143117534
"631",7,0.159519645659214,0.145791962285727,0.149718613367192,0,288.224193548387,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.15708414311749
"632",8,0.159519645659214,0.145791962285849,0.149718613367193,0,287.298387096774,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.157084143117492
"633",9,0.159519645659842,0.145791962375717,0.149718613368248,0,284.03,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.157084143119569
"634",10,0.159519788200431,0.145794024295046,0.149718789898486,0,278.920967741935,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.157084322466574
"635",11,0.160303620899399,0.147972019712459,0.150591038171918,0.0966666666666667,275.403333333333,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.157909373291836
"636",12,0.169819937442793,0.163629989679238,0.16247544853145,3.5,274.433870967742,"1DRUB","drangedal1","telemark","exclosure",2015,6,2009,2005,0.168056948330161
"637",1,0.431242121883442,0.396194492269016,0.370725025295219,58.1258064516129,267.766129032258,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.417874137309964
"638",2,0.344324125288076,0.343026884054476,0.320775915307136,36.4827586206897,271.874137931034,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.339309395273428
"639",3,0.320903747668703,0.30453674992343,0.290050907923838,49.9612903225806,275.011290322581,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.314111221090318
"640",4,0.158889653685404,0.145627779231114,0.147700804265624,0,277.553333333333,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.156315323892507
"641",5,0.158885783496545,0.145597491489186,0.14769638888021,0,283.966129032258,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.156310937789938
"642",6,0.158885783495813,0.145597491387152,0.147696388878983,0,288.37,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.156310937787566
"643",7,0.158885783495813,0.145597491387146,0.147696388878983,0,288.588709677419,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.156310937787566
"644",8,0.158885783495813,0.145597491387271,0.147696388878983,0,287.333870967742,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.156310937787568
"645",9,0.158885783495813,0.145597491387519,0.147696388878984,0,286.806666666667,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.156310937787573
"646",10,0.158886897163237,0.145608481477345,0.147697699398853,0,278.06935483871,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.156312242854339
"647",11,0.391991877112617,0.368412834005595,0.347612112990102,50.1833333333333,272.793333333333,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.382220729524402
"648",12,0.196033299257772,0.192818043167929,0.185691484853182,6.75483870967742,273.679032258064,"1DRUB","drangedal1","telemark","exclosure",2016,7,2009,2005,0.193790865049376
"649",1,0.247086309424621,0.229311452650488,0.218063388272164,0.92258064516129,271.501612903226,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.240657754821775
"650",2,0.289878773035793,0.288654102003252,0.264075277546004,23.8607142857143,271.3,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.284357698384204
"651",3,0.171331603716317,0.167913582437655,0.163264203723728,8.4,274.691935483871,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.169564984767515
"652",4,0.158111624715741,0.14539781317695,0.145210502173938,0.01,277.74,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.155189867752973
"653",5,0.158099509433248,0.145360489886422,0.14518993621147,0,284.16935483871,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.155175613551978
"654",6,0.1580995094328,0.145360489818169,0.14518993621071,0,287.14,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.155175613550559
"655",7,0.1580995094328,0.145360489817983,0.145189936210709,0,288.520967741935,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.155175613550556
"656",8,0.1580995094328,0.145360489818239,0.14518993621071,0,286.988709677419,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.15517561355056
"657",9,0.158099509433573,0.145360489924696,0.145189936212004,0,283.943333333333,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.155175613552854
"658",10,0.158099531086041,0.145360934557021,0.145189964313293,0,279.701612903226,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.155175642220801
"659",11,0.186924104277279,0.186286129203492,0.176862714357412,8.26666666666667,273.92,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.18476916809339
"660",12,0.268312114648973,0.260546387667456,0.244370988558229,15.5870967741935,270.995161290323,"1DRUB","drangedal1","telemark","exclosure",2017,8,2009,2005,0.263101131389861
"661",1,0.480762294692572,0.446975661603518,0.413460192989881,134.151612903226,270.598387096774,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.464429643805335
"662",2,0.526333968964957,0.490200334175534,0.443712468996865,295.65,268.239285714286,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.506362239049091
"663",3,0.534931024155062,0.495297775726943,0.446194735788167,342.754838709677,269.095161290323,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.51346905559185
"664",4,0.413757618009088,0.387300250171202,0.360106466531787,199.18,277.546666666667,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.400744738722695
"665",5,0.157971517799956,0.145081365549367,0.14518993621071,0,287.166129032258,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.154774525775272
"666",6,0.157971517799956,0.145081365549178,0.145189936210709,0,290.093333333333,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.154774525775269
"667",7,0.157971517799956,0.145081365549178,0.145189936210709,0,293.43064516129,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.154774525775269
"668",8,0.157971517799956,0.145081365549222,0.145189936210709,0,287.901612903226,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.15477452577527
"669",9,0.157971517800161,0.145081365585394,0.145189936211064,0,284.493333333333,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.154774525776039
"670",10,0.158077392972929,0.145260406212827,0.145384234373764,0.109677419354839,279.804838709677,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.154902282320771
"671",11,0.159306179843118,0.148216599686039,0.147014256043785,0.616666666666667,275.376666666667,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.156250880417436
"672",12,0.432785287383323,0.395910814234041,0.366632193980391,59.9516129032258,271.45,"1DRUB","drangedal1","telemark","exclosure",2018,9,2009,2005,0.416677581977497
"673",1,0.489549695740292,0.4522419516103,0.43488029718563,139.064516129032,262.175806451613,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.449458803466873
"674",2,0.504378345875466,0.468357516672351,0.448597615573029,179.957142857143,264.207142857143,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.463472476987012
"675",3,0.510326035327182,0.473073235882761,0.452830388730076,203.929032258065,271.756451612903,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.468162561155971
"676",4,0.392303056130941,0.359009353394225,0.353428322521387,117.973333333333,275.6,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.363794918150601
"677",5,0.161389947351717,0.146139024928481,0.152056846966044,0,280.533870967742,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.154545673735557
"678",6,0.161389944447749,0.146138938263811,0.152056843004167,0,285.493333333333,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.154545670055789
"679",7,0.161389944447731,0.146138938258798,0.152056843004133,0,287.727419354839,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.154545670055759
"680",8,0.161389944447735,0.146138938260331,0.152056843004141,0,286.082258064516,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.154545670055766
"681",9,0.161389944734219,0.146138951413212,0.15205684341815,0,281.493333333333,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.154545670435769
"682",10,0.162278030102504,0.147863679400095,0.153679993483931,0.780645161290323,276.198387096774,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.155972803248884
"683",11,0.294017978523381,0.290291038124703,0.274711741265366,23.7366666666667,268.226666666667,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.279860071200837
"684",12,0.453190694314998,0.409179155768359,0.391783850141151,70.0516129032258,260.659677419355,"1FRB","fritsoe1","telemark","open",2010,1,2009,2009,0.408159008587511
"685",1,0.48982966947531,0.452559254376405,0.433605053882549,139.977419354839,267.320967741935,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.452367858609763
"686",2,0.511718723039987,0.475330457421337,0.452261841541473,203.278571428571,265.789285714286,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.472405767579014
"687",3,0.521138088321753,0.482482463436958,0.457625338392213,240.125806451613,271.533870967742,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.47916487587555
"688",4,0.354952914146033,0.318465241964741,0.311777436600474,62.9633333333333,279.936666666667,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.325398860400568
"689",5,0.161350747458843,0.146099127643953,0.151473168089647,0,280.682258064516,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.153899037855836
"690",6,0.16135074542917,0.14609906289673,0.151473165295802,0,285.923333333333,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.153899029095905
"691",7,0.161350745429164,0.146099062894676,0.15147316529579,0,287.372580645161,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.153899029095691
"692",8,0.161350745429169,0.146099062896479,0.1514731652958,0,285.985483870968,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.153899029095879
"693",9,0.161350745434415,0.146099063401882,0.151473165304172,0,283.15,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.153899029153016
"694",10,0.161350985603626,0.146102215916923,0.15147345890929,0,278.704838709677,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.153899592618354
"695",11,0.162179673627853,0.148393810912699,0.152372849862985,0.0766666666666667,275.366666666667,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.154916993097417
"696",12,0.462307430250435,0.417865107515877,0.399823864871339,81.3870967741936,270.682258064516,"1FRB","fritsoe1","telemark","open",2011,2,2009,2009,0.420373058749522
"697",1,0.501052336634584,0.464467814865443,0.441467009725615,170.306451612903,268.195161290323,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.459568496295326
"698",2,0.518570722854125,0.480759526120583,0.453639389601801,226.755172413793,269.101724137931,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.473581333775442
"699",3,0.380902209934114,0.342999787067066,0.335113515811368,94.3709677419355,277.317741935484,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.347993305975848
"700",4,0.164350172388043,0.152180700519463,0.154609760316509,1.24333333333333,275.02,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.156917336146171
"701",5,0.161370342339875,0.145939773833913,0.150569184285732,0,282.653225806452,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.152924287936631
"702",6,0.161370342324655,0.145939772737402,0.150569184262333,0,283.51,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.152924287802425
"703",7,0.161370342322454,0.145939772487865,0.150569184258743,0,286.633870967742,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.152924287773312
"704",8,0.161370342322455,0.14593977248814,0.150569184258745,0,286.424193548387,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.152924287773342
"705",9,0.161370342470551,0.145939780175338,0.150569184476302,0,281.766666666667,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.152924288758898
"706",10,0.163650557514348,0.15009481340681,0.154595546760061,2.00322580645161,275.872580645161,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.156504682921374
"707",11,0.186647001716679,0.181967845577084,0.178681021395203,6.29,273.953333333333,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.181123313498947
"708",12,0.464945373149551,0.420738958409555,0.40076911066354,85.3451612903226,264.314516129032,"1FRB","fritsoe1","telemark","open",2012,3,2009,2009,0.41975969002786
"709",1,0.498634554689304,0.461976525449989,0.434814889789942,163.545161290323,266.211290322581,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.455006320067173
"710",2,0.51760136444207,0.479998619740193,0.44820267748492,223.435714285714,268.703571428571,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.470453979593995
"711",3,0.524618697481233,0.485583617402273,0.451819727456113,249.812903225806,267.940322580645,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.475214748759992
"712",4,0.441484600950992,0.414823387331118,0.387243705298371,230.996666666667,274.213333333333,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.40499085399463
"713",5,0.173441260740228,0.164275986666041,0.167230515511988,10.0032258064516,282.014516129032,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.168465336591623
"714",6,0.161350745429195,0.145939772495198,0.149001539514281,0,285.27,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.151823710576552
"715",7,0.161350745429164,0.145939772487329,0.149001539514224,0,289.220967741935,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.151823710575483
"716",8,0.161350745429165,0.145939772487875,0.149001539514226,0,286.624193548387,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.151823710575556
"717",9,0.16135074544759,0.145939773896793,0.149001539542732,0,282.63,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.151823710781486
"718",10,0.162348758209956,0.147582842849116,0.150841165921205,0.987096774193548,278.127419354839,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.153418147856694
"719",11,0.181891339448828,0.173518774674046,0.167707630454013,0.44,273.903333333333,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.172165703785708
"720",12,0.41635225678964,0.378356643153652,0.357953538189698,60.6774193548387,272.972580645161,"1FRB","fritsoe1","telemark","open",2013,4,2009,2009,0.375849261080633
"721",1,0.508979666087792,0.471506194642049,0.439888267786883,195.035483870968,267.995161290323,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.465040162076964
"722",2,0.550470042691995,0.497170819626015,0.45485620797166,405.121428571429,272.014285714286,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.489475367884939
"723",3,0.477175836829229,0.426360897562714,0.388906314490616,494.322580645161,274.866129032258,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.420656332124816
"724",4,0.432287110328752,0.398116862000787,0.375140543102715,237.716666666667,278.06,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.39552988776691
"725",5,0.16194934038333,0.146701949904739,0.149256837790959,0.680645161290323,281.895161290323,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.152786527116522
"726",6,0.161265619286905,0.145582600664942,0.148004926737064,0,286.206666666667,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.151724834112391
"727",7,0.161265619286901,0.145582600663693,0.148004926737058,0,290.127419354839,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.151724834112224
"728",8,0.161265619286929,0.145582600670769,0.148004926737108,0,285.324193548387,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.151724834113183
"729",9,0.16126561929364,0.145582601285243,0.148004926747749,0,283.046666666667,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.151724834201389
"730",10,0.162798659128841,0.148075509218016,0.150766924934848,1.50645161290323,279.259677419355,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.154077702856911
"731",11,0.170276506120048,0.161439451637321,0.158927327757237,2.91666666666667,274.483333333333,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.162709093852016
"732",12,0.301438098334402,0.298570635921919,0.275754066840226,25.9,270.437096774194,"1FRB","fritsoe1","telemark","open",2014,5,2009,2009,0.286547020218675
"733",1,0.389281798114003,0.370505921676601,0.345830050713696,44.8774193548387,271.795161290323,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.358995143249244
"734",2,0.479675132036925,0.438087967140042,0.407612836785558,118.282142857143,271.646428571429,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.42770500335534
"735",3,0.408159529240729,0.379350600656758,0.351481456601984,120.541935483871,274.046774193548,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.367934245744185
"736",4,0.185986536994704,0.180872636968695,0.176127786627718,16.83,277.45,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.178972501344336
"737",5,0.161370503777141,0.145466203375242,0.145947724240923,0,278.86935483871,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.149080549833355
"738",6,0.161370342322794,0.145463921326353,0.145947524904952,0,284.283333333333,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.149080011270569
"739",7,0.161370342322454,0.145463921272173,0.145947524904372,0,286.637096774193,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.149080011261106
"740",8,0.161370342322461,0.145463921274155,0.145947524904385,0,285.85,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.149080011261446
"741",9,0.16137034233987,0.145463922617939,0.145947524931355,0,282.653333333333,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.149080011505893
"742",10,0.161374865875058,0.1454983084271,0.145952665707996,0,277.488709677419,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.149089897862652
"743",11,0.17869231006003,0.173015035884325,0.166677492534202,6.62,274.253333333333,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.17023683674377
"744",12,0.204227601136011,0.19426227928043,0.185447672630089,3.30967741935484,273.488709677419,"1FRB","fritsoe1","telemark","open",2015,6,2009,2009,0.190829258843879
"745",1,0.441064611672967,0.399846712952653,0.364529194186453,61.3258064516129,266.33064516129,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.391266714132461
"746",2,0.459502365586582,0.414061898462952,0.377612510107975,77.5,270.339655172414,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.406053224833608
"747",3,0.391818762402542,0.358613113875355,0.325134078803745,82.4548387096774,273.966129032258,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.348768657570679
"748",4,0.161789018385732,0.14685927429378,0.144073124577501,0.363333333333333,275.996666666667,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.149588528986103
"749",5,0.161260263427717,0.145622204926861,0.143276062348026,0,282.33064516129,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.148814722151957
"750",6,0.161260263389762,0.145622202389106,0.14327606229035,0,286.763333333333,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.148814721790023
"751",7,0.161260263389761,0.145622202388904,0.143276062290349,0,287.098387096774,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.148814721789997
"752",8,0.161260263389771,0.145622202391974,0.143276062290368,0,285.714516129032,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.148814721790395
"753",9,0.161260263389783,0.14562220239455,0.143276062290388,0,285.42,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.148814721790732
"754",10,0.161970495389589,0.147091137176849,0.144410114361865,0.583870967741935,276.114516129032,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.149867020013491
"755",11,0.404853748869001,0.379629584064298,0.348256333628777,48.48,271.603333333333,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.368685569378283
"756",12,0.238903990531023,0.2355469616753,0.216949581795759,17.541935483871,273.262903225806,"1FRB","fritsoe1","telemark","open",2016,7,2009,2009,0.225677623495154
"757",1,0.258043715414459,0.240099284960388,0.225342004441493,7.14516129032258,271.024193548387,"1FRB","fritsoe1","telemark","open",2017,8,2009,2009,0.236269357176191
"758",2,0.280366254468317,0.270599430263792,0.247130078073696,19.1571428571429,270.207142857143,"1FRB","fritsoe1","telemark","open",2017,8,2009,2009,0.259252529727001
"759",3,0.316086339549551,0.315358753390194,0.286269216543208,39.3258064516129,273.459677419355,"1FRB","fritsoe1","telemark","open",2017,8,2009,2009,0.298108755406623
